ID	LBL	Owner
http://purl.obolibrary.org/obo/ENVO_01001200	anthropised terrestrial environmental zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001434	anthropogenic ecosystem conversion process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000313	anthropogenic environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001500	anthropogenic light pollution	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000219	anthropogenic terrestrial biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000576	apiary	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000906	aquaculture process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001787	aquatic ecosystem	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000317	aquatic environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001301	aquatic estuarine layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000325	aquatic layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001227	aquatic natural environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001184	arable	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001177	arable land	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001183	arable or pasturable land	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001263	area designated for human defecation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001264	area designated for waste storage	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001383	area of attached Modiolus assemblages	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001384	area of attached faunal communities	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001382	area of attached mussel assemblages	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000752	area of barren land	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000892	area of cropland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000816	area of deciduous forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000883	area of developed open space	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001269	area of developed space	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000886	area of developed space with high usage intensity	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000884	area of developed space with low usage intensity	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000885	area of developed space with medium usage intensity	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001521	area of drift ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000861	area of dwarf scrub	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000894	area of emergent herbaceous wetland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000843	area of evergreen forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000888	area of gramanoid or herbaceous vegetation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01003021	area of high atmospheric pressure	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000889	area of lichen-dominated vegetation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001300	area of low atmospheric pressure	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000855	area of mixed forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000890	area of moss-dominated vegetation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000666	area of open water	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001519	area of pack ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000891	area of pastureland or hayfields	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000746	area of perennial ice or snow	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000745	area of perennial snow	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000740	area of perennial water ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000428	area of rocky shore	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000869	area of scrub	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001520	area of sea ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001558	area of seasonal sea ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000887	area of sedge- and forb-dominated herbaceous vegetation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000893	area of woody wetland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001169	area protected according to IUCN guidelines	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000717	areal flooding	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000230	arid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001838	arid biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000378	arid subtropical	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000513	asbestos building roof	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000702	ash fall process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000460	asphalt	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000459	asphalt concrete	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001277	asphalt road	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000803	asteroid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000647	asthenosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001155	astrogeological gas	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001126	astrogeological ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000799	astronomical body	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000813	astronomical body part	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000804	astronomical object	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001474	astronomical observatory system	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000267	atmosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001843	atmosphere-ocean momentum transfer process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000300	atmospheric Taylor column	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001652	atmospheric aerosol	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001085	atmospheric aerosol formation	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001399	atmospheric aerosolisation of dust	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001359	atmospheric aerosolised particle formation event	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000323	atmospheric boundary layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000451	atmospheric carbon dioxide	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000675	atmospheric column	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001157	atmospheric escape	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001668	atmospheric frontal zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001697	atmospheric isobaric surface	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000543	atmospheric layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000898	atmospheric lightning	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001471	atmospheric observatory system	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000537	atmospheric ozone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001365	atmospheric secondary aerosol formation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000877	atmospheric storm	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000729	atmospheric subsidence	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000268	atmospheric water vapour	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001079	atmospheric weather	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000793	atmospheric wind	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001361	atmospheric wind direction	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001362	atmospheric wind speed	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001299	atmospheric zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000350	autoclaved sand	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000911	automated teller machine	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000691	avalanche	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000873	ballast tank	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000872	ballast water	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001616	bare soil	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001284	barium dust	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_1000751	barrier island	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000236	basalt	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000521	batholith	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000422	bathroom	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000991	bathtub fixture	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000573	battery-powered electric lamp	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000592	bed base	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000591	bed frame	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000751	bedrock	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000589	bench	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001416	benthic deep-sea mining	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000614	bicycle	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000909	biocrust	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001635	biodiversity conservation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000156	biofilm material	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000556	biogas	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000082	biogenous sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000373	biological waste material	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001816	biomaterial containment unit	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001817	biomaterial culturing unit	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000817	biosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001774	blind thrust earthquake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001775	blind thrust fault	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000903	blizzard	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000608	boat	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001476	body of liquid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000623	boiling	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001306	bone element environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001727	bora	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000243	boulder	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000114	boulder sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000093	boundary current front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000544	boundary layer	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000466	boundary wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001116	bovine dairy liquid manure	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001321	brackish water body	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000322	brackish water environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001539	branched valley glacier	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000475	brick	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000487	brick building floor	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000500	brick exterior wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000474	brick material	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000430	broadleaf forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000197	broadleaf forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001190	brown sea ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001289	brush fire	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001685	bubble	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001823	bubble plume	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000470	building envelope	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000486	building floor	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000420	building part	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000472	building roof	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000465	building wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000501	burnt brick	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000503	burnt-brick exterior wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000429	burrow	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000611	bus	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001293	bush area	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001290	bush fire	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000594	cabinet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000969	cafeteria	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001888	calcic spring	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001061	caldera lake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001658	calving of ice into water	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001657	calving of ice onto land	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000935	campground	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000574	candle	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001242	canopy	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000605	car	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000770	carbon dioxide emission	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000769	carbon dioxide emission process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001138	carbon dioxide ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000454	carbon dioxide pooling disposition	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000154	carbon dioxide-reducing sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001141	carbon monoxide ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000427	carbon nanotube enriched soil	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000453	carbon pooling disposition	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000742	carbon-bearing gas emission process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001497	carbonate system of ocean water	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000606	cart	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000578	cassette player	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001768	cave collapse	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000019	cave floor	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000471	ceiling	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001815	cell culturing	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001819	cell culturing unit	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000478	cement plaster	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000563	central-draught lamp	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000586	chair	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001890	chalybeate spring	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000979	channel of an intermittent river	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000980	channel of an intermittent stream	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000560	charcoal	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000725	chemical precipitation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000529	chemical toilet fixture	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000632	chonolith	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001145	chthonian planet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000412	circalittoral zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001153	circumbinary planet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001426	cirrocumulus castellanus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001407	cirrocumulus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001408	cirrostratus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001423	cirrostratus fibratus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001425	cirrus castellanus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001160	cirrus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001418	cirrus fibratus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001159	cirrus homogenitus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001422	cirrus spissatus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001421	cirrus uncinus cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000732	clastic dike	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000271	clastic sedimentary rock	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000850	clathrate material	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000120	clay sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000270	claystone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001827	climactic ecological succession	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001082	climate	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000629	climate change	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001364	climate system	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000596	clock	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000921	closed animal house	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000827	closed eaves	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000619	closed ecological system	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000760	cloud	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000912	cloud condensation nucleus	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001858	cloud cover	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000835	cloud droplet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001457	cloud forest	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001083	cloud formation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001179	cnidarian-associated environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001440	coal mining	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000687	coast	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000086	coastal buoyancy current front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000711	coastal flood	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000707	coastal flooding	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000237	coastal scrubland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001256	coastal shrimp pond	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000006	coastal upwelling	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000090	coastal upwelling front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000115	cobble sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000382	cold desert	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000309	cold environment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001706	cold front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000289	cold monomictic lake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001715	cold occluded front	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000291	cold polymictic lake	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000263	cold seep	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000102	cold surface current	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000571	cold-blast paraffin lantern	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001766	collapse-driven seismic vibration	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001647	colloid suspended in a hydrosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000121	colloidal sediment	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001560	colloidal suspension	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000839	combustion process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001222	commercial building	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001119	composted animal manure	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000550	composting toilet	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001784	compound astronomical body part	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000559	compressed biogas	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000555	compressed natural gas	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000004	concentration basin mediterranean sea biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001865	concentration of carbon dioxide in an atmosphere	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000458	concrete	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000489	concrete building floor	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000506	concrete exterior wall	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000456	concrete masonry unit	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001278	concrete road	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000724	condensation process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000788	conflagration	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001514	congelation ice in a fresh water body	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001512	congelation sea ice	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000240	conifer woodland	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000196	coniferous forest biome	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001171	conservation-focused active ecosystem management process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000467	constructed barrier	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001272	constructed pavement	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000965	constructed swimming pool	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001813	construction	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000484	container glass	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000676	contaminated air	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000748	continental crust	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000298	continental margin	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000942	continental subsurface zone	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000381	continental temperate	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01003011	convective	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001294	convective storm	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01003010	convective transport process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001100	convergent plate boundary	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001094	convergent tectonic movement	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001738	cooling of a fluid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001735	cooling of a gas	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001736	cooling of a liquid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001737	cooling of a solid	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001721	cooling-driven katabatic wind	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000852	coral bleaching process	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01001196	cosmic ray shielding disposition	Pier Luigi Buttigieg
http://purl.obolibrary.org/obo/ENVO_01000111	cosmogenous sediment	Pier Luigi Buttigieg
