in_right	Relationship	Left URI	Right URI
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0004027>	<http://purl.obolibrary.org/obo/OGMS_0000031>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0004028>	<http://purl.obolibrary.org/obo/BFO_0000017>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0004029>	<http://purl.obolibrary.org/obo/OGMS_0000031>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0008505>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0008506>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0008509>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0009001>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0009002>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0009003>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0009004>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0009501>	<http://purl.obolibrary.org/obo/BFO_0000017>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0010001>	<http://purl.obolibrary.org/obo/BFO_0000031>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0010002>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011002>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011003>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011004>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011007>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011008>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011009>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011010>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011013>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011014>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0011015>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0013007>	<http://purl.obolibrary.org/obo/CL_0000101>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0015004>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0015006>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0015007>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0015008>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0015015>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0015016>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0017005>	<http://purl.obolibrary.org/obo/OBI_0000967>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0019000>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0020101>	<http://purl.obolibrary.org/obo/UBERON_0001981>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0020102>	<http://purl.obolibrary.org/obo/UBERON_0001981>
-	ObjectPropertyDomain	<http://purl.obolibrary.org/obo/RO_0020103>	<http://purl.obolibrary.org/obo/UBERON_0001982>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/BFO_0000054>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/BFO_0000055>	<http://purl.obolibrary.org/obo/BFO_0000017>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/BFO_0000062>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/BFO_0000063>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/BFO_0000066>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/BFO_0000020>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000056>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000057>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000058>	<http://purl.obolibrary.org/obo/BFO_0000020>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000059>	<http://purl.obolibrary.org/obo/BFO_0000031>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000085>	<http://purl.obolibrary.org/obo/BFO_0000034>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000086>	<http://purl.obolibrary.org/obo/BFO_0000019>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000087>	<http://purl.obolibrary.org/obo/BFO_0000023>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0000091>	<http://purl.obolibrary.org/obo/BFO_0000016>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0001022>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0001023>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002002>	<http://purl.obolibrary.org/obo/BFO_0000141>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002004>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002005>	<http://purl.obolibrary.org/obo/UBERON_0000122>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002007>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002010>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002012>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002018>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002026>	<http://xmlns.com/foaf/0.1/image>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002091>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/UBERON_0000122>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002104>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002111>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002150>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002162>	<http://purl.obolibrary.org/obo/CARO_0001010>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002162>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002177>	<http://purl.obolibrary.org/obo/CARO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002177>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002200>	<http://purl.obolibrary.org/obo/UPHENO_0001001>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002204>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002205>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002206>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002211>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002220>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002222>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002231>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002232>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002248>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002254>	<http://purl.obolibrary.org/obo/CARO_0000000>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002254>	<http://purl.obolibrary.org/obo/UBERON_0001062>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002256>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002258>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002295>	<http://purl.obolibrary.org/obo/CARO_0000000>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002295>	<http://purl.obolibrary.org/obo/UBERON_0001062>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002303>	<http://purl.obolibrary.org/obo/ENVO_01000254>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002315>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002322>	<http://purl.obolibrary.org/obo/ENVO_01000254>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002325>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002330>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002332>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002334>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002337>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002348>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002349>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002356>	<http://purl.obolibrary.org/obo/CL_0000000>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002375>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002384>	<http://purl.obolibrary.org/obo/CARO_0000000>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002384>	<http://purl.obolibrary.org/obo/UBERON_0001062>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002414>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002426>	<http://purl.obolibrary.org/obo/BFO_0000020>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002434>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002437>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002448>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002449>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002450>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002473>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002476>	<http://purl.obolibrary.org/obo/GO_0005634>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002479>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002487>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002501>	<http://purl.obolibrary.org/obo/BFO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002506>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002507>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002509>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002514>	<http://purl.obolibrary.org/obo/RO_0002532>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002566>	<http://purl.obolibrary.org/obo/BFO_0000002>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002567>	<http://purl.obolibrary.org/obo/CARO_0000003>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002567>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002570>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002571>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002573>	<http://purl.obolibrary.org/obo/BFO_0000020>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002574>	<http://purl.obolibrary.org/obo/CARO_0001010>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002574>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002576>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0002595>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0003000>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0003001>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0003002>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0003003>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004010>	<http://purl.obolibrary.org/obo/BFO_0000017>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004020>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004021>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004024>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004025>	<http://purl.obolibrary.org/obo/UBERON_0000465>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004026>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004027>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004028>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0004030>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0008505>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0008506>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0008509>	<http://purl.obolibrary.org/obo/ENVO_01000739>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0009001>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0009002>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0009003>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0009004>	<http://purl.obolibrary.org/obo/OBI_0100026>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0009501>	<http://purl.obolibrary.org/obo/BFO_0000015>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0010001>	<http://purl.obolibrary.org/obo/BFO_0000004>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0010002>	<http://purl.obolibrary.org/obo/BFO_0000031>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011002>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011003>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011004>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011007>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011008>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011009>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011010>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011013>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011014>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0011015>	<http://purl.obolibrary.org/obo/BFO_0000040>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0015006>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0015007>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0015008>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0017005>	<http://purl.obolibrary.org/obo/COB_0000121>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0019000>	<http://purl.obolibrary.org/obo/PATO_0000001>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0020101>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0020102>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	ObjectPropertyRange	<http://purl.obolibrary.org/obo/RO_0020103>	<http://purl.obolibrary.org/obo/UBERON_0000061>
-	OntologyID	OntologyIRI(<http://purl.obolibrary.org/obo/nmdco.owl>)	VersionIRI(<http://purl.obolibrary.org/obo/nmdco/releases/2024-02-16/nmdco.owl>)
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/IAO_0000426>	<http://purl.obolibrary.org/obo/RO_0002422>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/OMO_0003004>	<http://www.geneontology.org/formats/oboInOwl#SynonymTypeProperty>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0001900>	<http://purl.obolibrary.org/obo/RO_0002422>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002161>	<http://purl.obolibrary.org/obo/RO_0002172>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002171>	<http://purl.obolibrary.org/obo/RO_0002420>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002172>	<http://purl.obolibrary.org/obo/RO_0002420>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002173>	<http://purl.obolibrary.org/obo/RO_0002172>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002174>	<http://purl.obolibrary.org/obo/RO_0002172>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002175>	<http://purl.obolibrary.org/obo/RO_0002172>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002259>	<http://www.geneontology.org/formats/oboInOwl#SubsetProperty>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002419>	<http://purl.obolibrary.org/obo/RO_0002423>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002420>	<http://purl.obolibrary.org/obo/RO_0002416>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002421>	<http://purl.obolibrary.org/obo/RO_0002416>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002422>	<http://purl.obolibrary.org/obo/RO_0002421>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002423>	<http://purl.obolibrary.org/obo/RO_0002421>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002474>	<http://purl.obolibrary.org/obo/RO_0002422>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002475>	<http://purl.obolibrary.org/obo/RO_0002420>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002484>	<http://purl.obolibrary.org/obo/RO_0002483>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002504>	<http://purl.obolibrary.org/obo/RO_0002175>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002535>	<http://purl.obolibrary.org/obo/RO_0002420>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002536>	<http://purl.obolibrary.org/obo/RO_0002423>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002537>	<http://purl.obolibrary.org/obo/RO_0002535>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002538>	<http://purl.obolibrary.org/obo/RO_0002535>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002539>	<http://purl.obolibrary.org/obo/RO_0002537>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002540>	<http://purl.obolibrary.org/obo/RO_0002538>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002541>	<http://purl.obolibrary.org/obo/RO_0002537>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002542>	<http://purl.obolibrary.org/obo/RO_0002538>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002543>	<http://purl.obolibrary.org/obo/RO_0002537>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002544>	<http://purl.obolibrary.org/obo/RO_0002538>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002545>	<http://purl.obolibrary.org/obo/RO_0002535>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002546>	<http://purl.obolibrary.org/obo/RO_0002535>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002547>	<http://purl.obolibrary.org/obo/RO_0002537>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002548>	<http://purl.obolibrary.org/obo/RO_0002538>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002549>	<http://purl.obolibrary.org/obo/RO_0002537>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002550>	<http://purl.obolibrary.org/obo/RO_0002538>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002560>	<http://purl.obolibrary.org/obo/RO_0002562>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002561>	<http://purl.obolibrary.org/obo/RO_0002562>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002562>	<http://purl.obolibrary.org/obo/RO_0002594>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002575>	<http://purl.obolibrary.org/obo/RO_0002422>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002579>	<http://purl.obolibrary.org/obo/RO_0002422>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002580>	<http://purl.obolibrary.org/obo/RO_0002416>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002581>	<http://purl.obolibrary.org/obo/RO_0002580>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002582>	<http://purl.obolibrary.org/obo/RO_0002581>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002594>	<http://purl.obolibrary.org/obo/RO_0002422>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002601>	<http://purl.obolibrary.org/obo/RO_0002416>
-	SubAnnotationPropertyOf	<http://purl.obolibrary.org/obo/RO_0002602>	<http://purl.obolibrary.org/obo/RO_0002601>
