?class	?label	?definition
<http://purl.obolibrary.org/obo/ENVO_01001490>	"intrusion"	
<http://purl.obolibrary.org/obo/ENVO_00000228>	"inverse estuary"	
<http://purl.obolibrary.org/obo/ENVO_01000507>	"iron sheet"	
<http://purl.obolibrary.org/obo/ENVO_00000036>	"irrigation canal"	
<http://purl.obolibrary.org/obo/ENVO_00000139>	"irrigation ditch"	
<http://purl.obolibrary.org/obo/ENVO_00000450>	"irrigation reservoir"	
<http://purl.obolibrary.org/obo/ENVO_00000353>	"island arc"	
<http://purl.obolibrary.org/obo/ENVO_00000174>	"isthmus"	
<http://purl.obolibrary.org/obo/ENVO_00000321>	"joint-plane cave"	
<http://purl.obolibrary.org/obo/ENVO_00000542>	"kame"	
<http://purl.obolibrary.org/obo/ENVO_00000433>	"kame terrace"	
<http://purl.obolibrary.org/obo/ENVO_00000175>	"karst"	
<http://purl.obolibrary.org/obo/ENVO_00012411>	"karst cave"	
<http://purl.obolibrary.org/obo/ENVO_00004683>	"karst field"	
<http://purl.obolibrary.org/obo/ENVO_01000058>	"kelp forest"	
<http://purl.obolibrary.org/obo/ENVO_00000311>	"kettle"	
<http://purl.obolibrary.org/obo/ENVO_00000410>	"kipuka"	
<http://purl.obolibrary.org/obo/ENVO_01000734>	"laccolith"	
<http://purl.obolibrary.org/obo/ENVO_03510024>	"lacquer"	
<http://purl.obolibrary.org/obo/ENVO_00000093>	"lacustrine beach"	
<http://purl.obolibrary.org/obo/ENVO_00000259>	"lacustrine plain"	
<http://purl.obolibrary.org/obo/ENVO_00000020>	"lake"	
<http://purl.obolibrary.org/obo/ENVO_00000397>	"lake channel"	
<http://purl.obolibrary.org/obo/ENVO_01000688>	"lake coast"	
<http://purl.obolibrary.org/obo/ENVO_00000476>	"lake inlet"	
<http://purl.obolibrary.org/obo/ENVO_00000382>	"lake shore"	
<http://purl.obolibrary.org/obo/ENVO_01001074>	"lake with a hypoxic hypolimnion"	
<http://purl.obolibrary.org/obo/ENVO_01001073>	"lake with an anoxic hypolimnion"	
<http://purl.obolibrary.org/obo/ENVO_01001077>	"lake with an oxic hypolimnion"	
<http://purl.obolibrary.org/obo/ENVO_01000566>	"lamp"	
<http://purl.obolibrary.org/obo/ENVO_00000391>	"land bridge"	
<http://purl.obolibrary.org/obo/ENVO_00000533>	"landfill"	
<http://purl.obolibrary.org/obo/ENVO_01000582>	"landline telephone"	
<http://purl.obolibrary.org/obo/ENVO_00000219>	"landlocked sea"	
<http://purl.obolibrary.org/obo/ENVO_00000520>	"landslide"	
<http://purl.obolibrary.org/obo/ENVO_01001106>	"landslide lake"	
<http://purl.obolibrary.org/obo/ENVO_01001486>	"landspout"	
<http://purl.obolibrary.org/obo/ENVO_01000565>	"lantern"	
<http://purl.obolibrary.org/obo/ENVO_00000249>	"lateral moraine"	
<http://purl.obolibrary.org/obo/ENVO_01000519>	"latrine"	
<http://purl.obolibrary.org/obo/ENVO_01000522>	"latrine pit"	
<http://purl.obolibrary.org/obo/ENVO_01000520>	"latrine slab"	
<http://purl.obolibrary.org/obo/ENVO_01000437>	"lava field"	
<http://purl.obolibrary.org/obo/ENVO_01000438>	"lava flow"	
<http://purl.obolibrary.org/obo/ENVO_00000110>	"lava tunnel"	
<http://purl.obolibrary.org/obo/ENVO_00000544>	"leat"	
<http://purl.obolibrary.org/obo/ENVO_03510011>	"leather dye"	
<http://purl.obolibrary.org/obo/ENVO_01000617>	"lentic water body"	
<http://purl.obolibrary.org/obo/ENVO_02000081>	"letter"	
<http://purl.obolibrary.org/obo/ENVO_00000178>	"levee"	
<http://purl.obolibrary.org/obo/ENVO_00000453>	"liman"	
<http://purl.obolibrary.org/obo/ENVO_01000359>	"limestone cave"	
<http://purl.obolibrary.org/obo/ENVO_00000422>	"limestone pavement"	
<http://purl.obolibrary.org/obo/ENVO_01001477>	"liquid astronomical body part"	
<http://purl.obolibrary.org/obo/ENVO_00000323>	"live cave"	
<http://purl.obolibrary.org/obo/ENVO_01000735>	"lopolith"	
<http://purl.obolibrary.org/obo/ENVO_06105118>	"lost fishing gear"	
<http://purl.obolibrary.org/obo/ENVO_00000517>	"lost stream"	
<http://purl.obolibrary.org/obo/ENVO_01000618>	"lotic water body"	
<http://purl.obolibrary.org/obo/ENVO_00000245>	"maar"	
<http://purl.obolibrary.org/obo/ENVO_00000417>	"machair"	
<http://purl.obolibrary.org/obo/ENVO_00000442>	"maelstrom"	
<http://purl.obolibrary.org/obo/ENVO_01000348>	"maize field"	
<http://purl.obolibrary.org/obo/ENVO_00000066>	"man-made tunnel"	
<http://purl.obolibrary.org/obo/ENVO_01000564>	"mantle lamp"	
<http://purl.obolibrary.org/obo/ENVO_01000625>	"manufactured cage"	
<http://purl.obolibrary.org/obo/ENVO_01000404>	"manufactured plastic"	
<http://purl.obolibrary.org/obo/ENVO_06105110>	"manufactured plastisphere"	
<http://purl.obolibrary.org/obo/ENVO_00003074>	"manufactured product"	
<http://purl.obolibrary.org/obo/ENVO_01001872>	"manure pit"	
<http://purl.obolibrary.org/obo/ENVO_01000072>	"marine Taylor column"	
<http://purl.obolibrary.org/obo/ENVO_01000057>	"marine algal bloom"	
<http://purl.obolibrary.org/obo/ENVO_01000105>	"marine benthic feature"	
<http://purl.obolibrary.org/obo/ENVO_01000062>	"marine benthic storm"	
<http://purl.obolibrary.org/obo/ENVO_00000396>	"marine channel"	
<http://purl.obolibrary.org/obo/ENVO_01000108>	"marine cold-water sphere"	
<http://purl.obolibrary.org/obo/ENVO_01000145>	"marine coral reef back reef"	
<http://purl.obolibrary.org/obo/ENVO_01000148>	"marine coral reef buttress zone"	
<http://purl.obolibrary.org/obo/ENVO_01000146>	"marine coral reef crest"	
<http://purl.obolibrary.org/obo/ENVO_01000149>	"marine coral reef deep fore reef"	
<http://purl.obolibrary.org/obo/ENVO_01000144>	"marine coral reef flat zone"	
<http://purl.obolibrary.org/obo/ENVO_01000147>	"marine coral reef fore reef"	
<http://purl.obolibrary.org/obo/ENVO_01000067>	"marine current"	
<http://purl.obolibrary.org/obo/ENVO_01000064>	"marine downwelling"	
<http://purl.obolibrary.org/obo/ENVO_01000130>	"marine hydrothermal plume"	
<http://purl.obolibrary.org/obo/ENVO_01000122>	"marine hydrothermal vent"	
<http://purl.obolibrary.org/obo/ENVO_01000129>	"marine hydrothermal vent chimney"	
<http://purl.obolibrary.org/obo/ENVO_01000353>	"marine mesoscale eddy field"	
<http://purl.obolibrary.org/obo/ENVO_01000073>	"marine oligotrophic desert"	
<http://purl.obolibrary.org/obo/ENVO_01000065>	"marine oxygen minimum zone"	
<http://purl.obolibrary.org/obo/ENVO_01000044>	"marine pelagic feature"	
<http://purl.obolibrary.org/obo/ENVO_01000160>	"marine pockmark"	
<http://purl.obolibrary.org/obo/ENVO_01000143>	"marine reef"	
<http://purl.obolibrary.org/obo/ENVO_01000161>	"marine sponge reef"	
<http://purl.obolibrary.org/obo/ENVO_01000068>	"marine streamer"	
<http://purl.obolibrary.org/obo/ENVO_01000150>	"marine subtidal rocky reef"	
<http://purl.obolibrary.org/obo/ENVO_01000099>	"marine surface current"	
<http://purl.obolibrary.org/obo/ENVO_00000509>	"marine terrace"	
<http://purl.obolibrary.org/obo/ENVO_01001336>	"marine tidal flow"	
<http://purl.obolibrary.org/obo/ENVO_01000109>	"marine warm-water sphere"	
<http://purl.obolibrary.org/obo/ENVO_00001999>	"marine water body"	
<http://purl.obolibrary.org/obo/ENVO_01000686>	"marine water mass"	
<http://purl.obolibrary.org/obo/ENVO_01000987>	"market"	
<http://purl.obolibrary.org/obo/ENVO_01000457>	"masonry unit"	
<http://purl.obolibrary.org/obo/ENVO_00000381>	"massif"	
<http://purl.obolibrary.org/obo/ENVO_01000590>	"mattress"	
<http://purl.obolibrary.org/obo/ENVO_00000427>	"meander"	
<http://purl.obolibrary.org/obo/ENVO_00000510>	"meander neck"	
<http://purl.obolibrary.org/obo/ENVO_00000250>	"medial moraine"	
<http://purl.obolibrary.org/obo/ENVO_00010621>	"medical instrument"	
<http://purl.obolibrary.org/obo/ENVO_03000040>	"melt pond"	
<http://purl.obolibrary.org/obo/ENVO_03600010>	"membrane bioreactor"	
<http://purl.obolibrary.org/obo/ENVO_00000199>	"meromictic lake"	
<http://purl.obolibrary.org/obo/ENVO_00000179>	"mesa"	
<http://purl.obolibrary.org/obo/ENVO_01000620>	"mesocosm"	
<http://purl.obolibrary.org/obo/ENVO_00002128>	"mesophilic sulfur spring"	
<http://purl.obolibrary.org/obo/ENVO_01000069>	"mesoscale marine eddy"	
<http://purl.obolibrary.org/obo/ENVO_01000775>	"mesotrophic lake"	
<http://purl.obolibrary.org/obo/ENVO_00000310>	"meteor impact crater"	
<http://purl.obolibrary.org/obo/ENVO_01001065>	"meteorite lake"	
<http://purl.obolibrary.org/obo/ENVO_03000083>	"methane-releasing thermokarst lake"	
<http://purl.obolibrary.org/obo/ENVO_03510056>	"methyl cellulose paste"	
<http://purl.obolibrary.org/obo/ENVO_01000621>	"microcosm"	
<http://purl.obolibrary.org/obo/ENVO_01000674>	"microfracture"	
<http://purl.obolibrary.org/obo/ENVO_01001460>	"mid-elevation mountain"	
<http://purl.obolibrary.org/obo/ENVO_00000406>	"mid-ocean ridge"	
<http://purl.obolibrary.org/obo/ENVO_00010442>	"midden"	
<http://purl.obolibrary.org/obo/ENVO_00000561>	"military training area"	
<http://purl.obolibrary.org/obo/ENVO_00001996>	"mine drainage"	
<http://purl.obolibrary.org/obo/ENVO_01000255>	"mineral deposit"	
<http://purl.obolibrary.org/obo/ENVO_00000125>	"mineral spring"	
<http://purl.obolibrary.org/obo/ENVO_00000536>	"moatan"	
<http://purl.obolibrary.org/obo/ENVO_01000581>	"mobile phone"	
<http://purl.obolibrary.org/obo/ENVO_00000432>	"monadnock"	
<http://purl.obolibrary.org/obo/ENVO_00000355>	"monogenetic volcanic field"	
<http://purl.obolibrary.org/obo/ENVO_01000288>	"monomictic lake"	
<http://purl.obolibrary.org/obo/ENVO_00000177>	"moraine"	
<http://purl.obolibrary.org/obo/ENVO_01000610>	"motor"	
<http://purl.obolibrary.org/obo/ENVO_01000609>	"motor boat"	
<http://purl.obolibrary.org/obo/ENVO_03510005>	"motor oil"	
<http://purl.obolibrary.org/obo/ENVO_01000601>	"motor vehicle"	
<http://purl.obolibrary.org/obo/ENVO_01000615>	"motorcycle"	
<http://purl.obolibrary.org/obo/ENVO_01000616>	"motorscooter"	
<http://purl.obolibrary.org/obo/ENVO_00000180>	"mound"	
<http://purl.obolibrary.org/obo/ENVO_00000477>	"mount"	
<http://purl.obolibrary.org/obo/ENVO_00000081>	"mountain"	
<http://purl.obolibrary.org/obo/ENVO_00000084>	"mountain pass"	
<http://purl.obolibrary.org/obo/ENVO_00000080>	"mountain range"	
<http://purl.obolibrary.org/obo/ENVO_00000390>	"mountain spur"	
<http://purl.obolibrary.org/obo/ENVO_00000479>	"mouth"	
<http://purl.obolibrary.org/obo/ENVO_01000864>	"mouth of liquid discharge conduit"	
<http://purl.obolibrary.org/obo/ENVO_00000402>	"mud volcano"	
<http://purl.obolibrary.org/obo/ENVO_01001485>	"multiple vortex tornado"	
<http://purl.obolibrary.org/obo/ENVO_01001386>	"mussel reef"	
<http://purl.obolibrary.org/obo/ENVO_03510035>	"naphtha"	
<http://purl.obolibrary.org/obo/ENVO_00000414>	"natural arch"	
<http://purl.obolibrary.org/obo/ENVO_00000465>	"natural harbor"	
<http://purl.obolibrary.org/obo/ENVO_01001022>	"natural lake"	
<http://purl.obolibrary.org/obo/ENVO_00000048>	"navigation canal"	
<http://purl.obolibrary.org/obo/ENVO_01001380>	"neritic mussel reef"	
<http://purl.obolibrary.org/obo/ENVO_00002181>	"neutral hot spring"	
<http://purl.obolibrary.org/obo/ENVO_00000560>	"nuclear weapons test site"	
<http://purl.obolibrary.org/obo/ENVO_00000181>	"nunatak"	
<http://purl.obolibrary.org/obo/ENVO_00000493>	"obsequent stream"	
<http://purl.obolibrary.org/obo/ENVO_00000015>	"ocean"	
<http://purl.obolibrary.org/obo/ENVO_00002450>	"ocean basin"	
<http://purl.obolibrary.org/obo/ENVO_00000147>	"ocean current"	
<http://purl.obolibrary.org/obo/ENVO_01000651>	"ocean strait"	
<http://purl.obolibrary.org/obo/ENVO_00000275>	"ocean trench"	
<http://purl.obolibrary.org/obo/ENVO_01000074>	"oceanic gyre"	
<http://purl.obolibrary.org/obo/ENVO_01001381>	"oceanic mussel reef"	
<http://purl.obolibrary.org/obo/ENVO_03510028>	"oil paint thinner"	
<http://purl.obolibrary.org/obo/ENVO_00002185>	"oil reservoir"	
<http://purl.obolibrary.org/obo/ENVO_00002063>	"oil seep"	
<http://purl.obolibrary.org/obo/ENVO_00002061>	"oil spill"	
<http://purl.obolibrary.org/obo/ENVO_00002183>	"oil tank"	
<http://purl.obolibrary.org/obo/ENVO_01000003>	"oil well"	
<http://purl.obolibrary.org/obo/ENVO_01000774>	"oligotrophic lake"	
<http://purl.obolibrary.org/obo/ENVO_01000302>	"outcrop"	
<http://purl.obolibrary.org/obo/ENVO_00000324>	"outflow cave"	
<http://purl.obolibrary.org/obo/ENVO_00000434>	"outwash fan"	
<http://purl.obolibrary.org/obo/ENVO_00000202>	"oxbow lake"	
<http://purl.obolibrary.org/obo/ENVO_01001076>	"oxic lake"	
<http://purl.obolibrary.org/obo/ENVO_00000297>	"paddy field"	
<http://purl.obolibrary.org/obo/ENVO_03510025>	"paint thinner"	
<http://purl.obolibrary.org/obo/ENVO_00000489>	"palsa"	
<http://purl.obolibrary.org/obo/ENVO_03510012>	"paper dye"	
<http://purl.obolibrary.org/obo/ENVO_00003895>	"paper product"	
<http://purl.obolibrary.org/obo/ENVO_01000561>	"paraffin lamp"	
<http://purl.obolibrary.org/obo/ENVO_01000567>	"paraffin lantern"	
<http://purl.obolibrary.org/obo/ENVO_00000562>	"park"	
<http://purl.obolibrary.org/obo/ENVO_01001781>	"part of a landmass"	
<http://purl.obolibrary.org/obo/ENVO_00000487>	"paternoster lake"	
<http://purl.obolibrary.org/obo/ENVO_00000480>	"peak"	
<http://purl.obolibrary.org/obo/ENVO_00000157>	"peat cut"	
<http://purl.obolibrary.org/obo/ENVO_01000820>	"pedosphere"	
<http://purl.obolibrary.org/obo/ENVO_00000305>	"peninsula"	
<http://purl.obolibrary.org/obo/ENVO_00000460>	"penplain"	
<http://purl.obolibrary.org/obo/ENVO_00000200>	"periglacial lake"	
<http://purl.obolibrary.org/obo/ENVO_03000089>	"permafrost crater derived from a methane explosion"	
<http://purl.obolibrary.org/obo/ENVO_03510057>	"permanent hair dye"	
<http://purl.obolibrary.org/obo/ENVO_00000205>	"permanent spring"	
<http://purl.obolibrary.org/obo/ENVO_01000923>	"petting zoo"	
<http://purl.obolibrary.org/obo/ENVO_01000736>	"phacolith"	
<http://purl.obolibrary.org/obo/ENVO_03510058>	"pharmaceutical ink"	
<http://purl.obolibrary.org/obo/ENVO_01000821>	"photosphere"	
<http://purl.obolibrary.org/obo/ENVO_01000866>	"photovoltaic system"	
<http://purl.obolibrary.org/obo/ENVO_00000329>	"phreatic zone"	
<http://purl.obolibrary.org/obo/ENVO_01000587>	"piece of furniture"	
<http://purl.obolibrary.org/obo/ENVO_00000413>	"pingo"	
<http://purl.obolibrary.org/obo/ENVO_01000278>	"pingo scar"	
<http://purl.obolibrary.org/obo/ENVO_00000481>	"pinnacle"	
<http://purl.obolibrary.org/obo/ENVO_01001871>	"pit"	
<http://purl.obolibrary.org/obo/ENVO_01000517>	"pit latrine"	
<http://purl.obolibrary.org/obo/ENVO_01000523>	"pit latrine with slab floor"	
<http://purl.obolibrary.org/obo/ENVO_01000976>	"pitfall trap"	
<http://purl.obolibrary.org/obo/ENVO_00000086>	"plain"	
<http://purl.obolibrary.org/obo/ENVO_01000822>	"planetary photic zone"	
<http://purl.obolibrary.org/obo/ENVO_06105106>	"plastisphere"	
<http://purl.obolibrary.org/obo/ENVO_00000182>	"plateau"	
<http://purl.obolibrary.org/obo/ENVO_03500001>	"playground"	
<http://purl.obolibrary.org/obo/ENVO_01000924>	"plumbing drain"	
<http://purl.obolibrary.org/obo/ENVO_01000989>	"plumbing fixture"	
<http://purl.obolibrary.org/obo/ENVO_00000483>	"plunge pool"	
<http://purl.obolibrary.org/obo/ENVO_02000003>	"pockmark field"	
<http://purl.obolibrary.org/obo/ENVO_01001454>	"polar mountain"	
<http://purl.obolibrary.org/obo/ENVO_00000286>	"polder"	
<http://purl.obolibrary.org/obo/ENVO_00000325>	"polje"	
<http://purl.obolibrary.org/obo/ENVO_01000680>	"polluted lake"	
<http://purl.obolibrary.org/obo/ENVO_03600015>	"polluted river"	
<http://purl.obolibrary.org/obo/ENVO_00000462>	"polygenetic volcanic field"	
<http://purl.obolibrary.org/obo/ENVO_00000335>	"polygonal karst"	
<http://purl.obolibrary.org/obo/ENVO_01000287>	"polymictic lake"	
<http://purl.obolibrary.org/obo/ENVO_00000484>	"polynya"	
<http://purl.obolibrary.org/obo/ENVO_00000033>	"pond"	
<http://purl.obolibrary.org/obo/ENVO_00000534>	"pothole"	
<http://purl.obolibrary.org/obo/ENVO_01000535>	"pour-flush pit latrine"	
<http://purl.obolibrary.org/obo/ENVO_01000534>	"pour-flush toilet fixture"	
<http://purl.obolibrary.org/obo/ENVO_01000597>	"pressure lamp"	
<http://purl.obolibrary.org/obo/ENVO_01000361>	"primary cave"	
<http://purl.obolibrary.org/obo/ENVO_00000435>	"proglacial lake"	
<http://purl.obolibrary.org/obo/ENVO_00000461>	"pseudocrater"	
<http://purl.obolibrary.org/obo/ENVO_03500002>	"public park"	
<http://purl.obolibrary.org/obo/ENVO_01000783>	"public utility line"	
<http://purl.obolibrary.org/obo/ENVO_01000871>	"puddle of water"	
<http://purl.obolibrary.org/obo/ENVO_00002195>	"pyritic acid mine drainage"	
<http://purl.obolibrary.org/obo/ENVO_00000356>	"pyroclastic cone"	
<http://purl.obolibrary.org/obo/ENVO_00000372>	"pyroclastic shield volcano"	
<http://purl.obolibrary.org/obo/ENVO_01000577>	"radio device"	
<http://purl.obolibrary.org/obo/ENVO_00000415>	"raised beach"	
<http://purl.obolibrary.org/obo/ENVO_00000478>	"range of mounts"	
<http://purl.obolibrary.org/obo/ENVO_00000550>	"range of seamounts"	
<http://purl.obolibrary.org/obo/ENVO_00000034>	"rapids"	
<http://purl.obolibrary.org/obo/ENVO_01000446>	"ravine"	
<http://purl.obolibrary.org/obo/ENVO_01000461>	"refined asphalt"	
<http://purl.obolibrary.org/obo/ENVO_01000583>	"refrigerator"	
<http://purl.obolibrary.org/obo/ENVO_00000492>	"resequent stream"	
<http://purl.obolibrary.org/obo/ENVO_00000025>	"reservoir"	
<http://purl.obolibrary.org/obo/ENVO_03510022>	"resin (gum) varnish"	
<http://purl.obolibrary.org/obo/ENVO_00000418>	"ria"	
<http://purl.obolibrary.org/obo/ENVO_00000452>	"ribbon lake"	
<http://purl.obolibrary.org/obo/ENVO_00000283>	"ridge"	
<http://purl.obolibrary.org/obo/ENVO_00000148>	"riffle"	
<http://purl.obolibrary.org/obo/ENVO_00000203>	"rift lake"	
<http://purl.obolibrary.org/obo/ENVO_00000302>	"rift valley"	
<http://purl.obolibrary.org/obo/ENVO_01001104>	"rift zone"	
<http://purl.obolibrary.org/obo/ENVO_00000496>	"rill"	
<http://purl.obolibrary.org/obo/ENVO_00000497>	"rincon"	
<http://purl.obolibrary.org/obo/ENVO_00000022>	"river"	
<http://purl.obolibrary.org/obo/ENVO_00000143>	"river bank"	
<http://purl.obolibrary.org/obo/ENVO_01000652>	"river channel"	
<http://purl.obolibrary.org/obo/ENVO_00000386>	"river mouth"	
<http://purl.obolibrary.org/obo/ENVO_00000171>	"river valley"	
<http://purl.obolibrary.org/obo/ENVO_01000712>	"riverine flood"	
<http://purl.obolibrary.org/obo/ENVO_00000515>	"road cut"	
<http://purl.obolibrary.org/obo/ENVO_01000525>	"rock intrusion"	
<http://purl.obolibrary.org/obo/ENVO_00000440>	"rock shelter"	
<http://purl.obolibrary.org/obo/ENVO_00000521>	"rockfall"	
<http://purl.obolibrary.org/obo/ENVO_01001107>	"rockslide lake"	
<http://purl.obolibrary.org/obo/ENVO_00000130>	"rocky reef"	
<http://purl.obolibrary.org/obo/ENVO_01000319>	"rocky slope"	
<http://purl.obolibrary.org/obo/ENVO_03510055>	"rubber cement"	
<http://purl.obolibrary.org/obo/ENVO_00000055>	"saline evaporation pond"	
<http://purl.obolibrary.org/obo/ENVO_00000017>	"saline hydrographic feature"	
<http://purl.obolibrary.org/obo/ENVO_00000019>	"saline lake"	
<http://purl.obolibrary.org/obo/ENVO_00002197>	"saline water aquarium"	
<http://purl.obolibrary.org/obo/ENVO_01001319>	"saline water body"	
<http://purl.obolibrary.org/obo/ENVO_00000226>	"saline wedge estuary"	
<http://purl.obolibrary.org/obo/ENVO_01000505>	"salt dome"	
<http://purl.obolibrary.org/obo/ENVO_01000450>	"salt glacier"	
<http://purl.obolibrary.org/obo/ENVO_01000443>	"salt mass"	
<http://purl.obolibrary.org/obo/ENVO_00000312>	"sandur"	
<http://purl.obolibrary.org/obo/ENVO_00002199>	"sandy beach"	
<http://purl.obolibrary.org/obo/ENVO_00000253>	"scroll plane"	
<http://purl.obolibrary.org/obo/ENVO_00000016>	"sea"	
<http://purl.obolibrary.org/obo/ENVO_00000092>	"sea beach"	
<http://purl.obolibrary.org/obo/ENVO_00000326>	"sea cave"	
<http://purl.obolibrary.org/obo/ENVO_00000088>	"sea cliff"	
<http://purl.obolibrary.org/obo/ENVO_00000303>	"sea coast"	
<http://purl.obolibrary.org/obo/ENVO_01001531>	"sea ice field"	
<http://purl.obolibrary.org/obo/ENVO_01001537>	"sea ice hummock"	
<http://purl.obolibrary.org/obo/ENVO_00000485>	"sea shore"	
<http://purl.obolibrary.org/obo/ENVO_00000264>	"seamount"	
<http://purl.obolibrary.org/obo/ENVO_01000526>	"sedimentary intrusion"	
<http://purl.obolibrary.org/obo/ENVO_01000262>	"seep"	
<http://purl.obolibrary.org/obo/ENVO_01000673>	"shear fracture"	
<http://purl.obolibrary.org/obo/ENVO_00000403>	"shield volcano"	
<http://purl.obolibrary.org/obo/ENVO_00000545>	"shingle beach"	
<http://purl.obolibrary.org/obo/ENVO_00000304>	"shore"	
<http://purl.obolibrary.org/obo/ENVO_01000992>	"shower fixture"	
<http://purl.obolibrary.org/obo/ENVO_01000905>	"shrimp pond"	
<http://purl.obolibrary.org/obo/ENVO_00000539>	"sill"	
<http://purl.obolibrary.org/obo/ENVO_01000737>	"sill"	
<http://purl.obolibrary.org/obo/ENVO_01000990>	"sink fixture"	
<http://purl.obolibrary.org/obo/ENVO_00000195>	"sinkhole"	
<http://purl.obolibrary.org/obo/ENVO_00000224>	"slightly stratified estuary"	
<http://purl.obolibrary.org/obo/ENVO_00002000>	"slope"	
<http://purl.obolibrary.org/obo/ENVO_00000146>	"snow field"	
<http://purl.obolibrary.org/obo/ENVO_01000588>	"sofa"	
<http://purl.obolibrary.org/obo/ENVO_01001665>	"soil cryoturbate"	
<http://purl.obolibrary.org/obo/ENVO_01000867>	"solar panel array"	
<http://purl.obolibrary.org/obo/ENVO_00000217>	"solfatara"	
<http://purl.obolibrary.org/obo/ENVO_00000191>	"solid astronomical body part"	
<http://purl.obolibrary.org/obo/ENVO_01000360>	"solutional cave"	
<http://purl.obolibrary.org/obo/ENVO_00000350>	"somma volcano"	
<http://purl.obolibrary.org/obo/ENVO_00000393>	"sound"	
<http://purl.obolibrary.org/obo/ENVO_03510061>	"soy ink"	
<http://purl.obolibrary.org/obo/ENVO_00000401>	"spatter cone"	
<http://purl.obolibrary.org/obo/ENVO_00000327>	"speleothem"	
<http://purl.obolibrary.org/obo/ENVO_00000306>	"spit"	
<http://purl.obolibrary.org/obo/ENVO_00000027>	"spring"	
<http://purl.obolibrary.org/obo/ENVO_01001489>	"spur"	
<http://purl.obolibrary.org/obo/ENVO_00000419>	"stack"	
<http://purl.obolibrary.org/obo/ENVO_03510040>	"stain"	
<http://purl.obolibrary.org/obo/ENVO_00000331>	"stalactite"	
<http://purl.obolibrary.org/obo/ENVO_00000330>	"stalagmite"	
<http://purl.obolibrary.org/obo/ENVO_01000733>	"stock"	
<http://purl.obolibrary.org/obo/ENVO_01000714>	"storm surge"	
<http://purl.obolibrary.org/obo/ENVO_00000394>	"strait"	
<http://purl.obolibrary.org/obo/ENVO_00009726>	"strand crack"	
<http://purl.obolibrary.org/obo/ENVO_00000404>	"stratovolcano"	
<http://purl.obolibrary.org/obo/ENVO_00000023>	"stream"	
<http://purl.obolibrary.org/obo/ENVO_00000142>	"stream bank"	
<http://purl.obolibrary.org/obo/ENVO_01000650>	"stream channel"	
<http://purl.obolibrary.org/obo/ENVO_00000385>	"stream mouth"	
<http://purl.obolibrary.org/obo/ENVO_00000129>	"stream valley"	
<http://purl.obolibrary.org/obo/ENVO_01000275>	"structural basin"	
<http://purl.obolibrary.org/obo/ENVO_03000120>	"subglacial lake"	
<http://purl.obolibrary.org/obo/ENVO_00000407>	"subglacial volcano"	
<http://purl.obolibrary.org/obo/ENVO_00000333>	"subjacent karst"	
<http://purl.obolibrary.org/obo/ENVO_00000267>	"submarine canyon"	
<http://purl.obolibrary.org/obo/ENVO_00000491>	"subsequent stream"	
<http://purl.obolibrary.org/obo/ENVO_03600019>	"sugarcane vinasse"	
<http://purl.obolibrary.org/obo/ENVO_00002210>	"sulfide-oxidizing bioreactor"	
<http://purl.obolibrary.org/obo/ENVO_00000126>	"sulfur spring"	
<http://purl.obolibrary.org/obo/ENVO_03000035>	"supraglacial lake"	
<http://purl.obolibrary.org/obo/ENVO_00000543>	"swale"	
<http://purl.obolibrary.org/obo/ENVO_00000334>	"syngenetic karst"	
<http://purl.obolibrary.org/obo/ENVO_01000584>	"table"	
<http://purl.obolibrary.org/obo/ENVO_00000552>	"talik"	
<http://purl.obolibrary.org/obo/ENVO_01000366>	"talus cave"	
<http://purl.obolibrary.org/obo/ENVO_01000334>	"talus slope"	
<http://purl.obolibrary.org/obo/ENVO_00000455>	"tarn"	
<http://purl.obolibrary.org/obo/ENVO_01000612>	"taxicab"	
<http://purl.obolibrary.org/obo/ENVO_01000983>	"technosphere"	
<http://purl.obolibrary.org/obo/ENVO_01001092>	"tectonic lake"	
<http://purl.obolibrary.org/obo/ENVO_01001097>	"tectonic plate"	
<http://purl.obolibrary.org/obo/ENVO_01000580>	"telephone"	
<http://purl.obolibrary.org/obo/ENVO_01000579>	"television set"	
<http://purl.obolibrary.org/obo/ENVO_01001455>	"temperate mountain"	
<http://purl.obolibrary.org/obo/ENVO_00000252>	"terminal moraine"	
<http://purl.obolibrary.org/obo/ENVO_00000508>	"terrace"	
<http://purl.obolibrary.org/obo/ENVO_00000441>	"terracette"	
<http://purl.obolibrary.org/obo/ENVO_00000349>	"terrarium"	
<http://purl.obolibrary.org/obo/ENVO_01001453>	"terrestrial mountain"	
<http://purl.obolibrary.org/obo/ENVO_02000001>	"textile"	
<http://purl.obolibrary.org/obo/ENVO_03510013>	"textile dye"	
<http://purl.obolibrary.org/obo/ENVO_03000048>	"thaw hole"	
<http://purl.obolibrary.org/obo/ENVO_03000084>	"thermokarst depression"	
<http://purl.obolibrary.org/obo/ENVO_03000082>	"thermokarst lake"	
<http://purl.obolibrary.org/obo/ENVO_00002211>	"thermophilic anaerobic methanogenic reactor"	
<http://purl.obolibrary.org/obo/ENVO_01001773>	"thrust fault"	
<http://purl.obolibrary.org/obo/ENVO_00000041>	"tidal creek"	
<http://purl.obolibrary.org/obo/ENVO_00000317>	"tidal pool"	
<http://purl.obolibrary.org/obo/ENVO_00000412>	"tidal watercourse"	
<http://purl.obolibrary.org/obo/ENVO_01000514>	"tile"	
